Date,T2M,GWETROOT,PRECTOTCORR,LAT,LON
2011-02-01,22.64,0.87,3.69,-14.75,35.25
2011-02-01,22.55,0.88,5.27,-14.75,35.75
2011-02-01,21.47,0.68,0.53,-14.25,33.25
2011-02-01,20.34,0.82,2.64,-14.25,33.75
2011-02-01,20.95,0.81,2.64,-14.25,34.25
2011-02-01,22.68,0.81,4.22,-14.25,34.75
2011-02-01,22.9,0.85,5.27,-14.25,35.25
2011-02-01,21.89,0.89,5.27,-14.25,35.75
2011-02-01,20.96,0.76,1.05,-13.75,33.25
2011-02-01,20.56,0.86,5.27,-13.75,33.75
2011-02-01,23.28,0.8,5.27,-13.75,34.25
2011-02-01,23.84,0.8,5.27,-13.75,34.75
2011-02-01,22.78,0.83,6.33,-13.75,35.25
2011-02-01,21.62,0.87,7.91,-13.75,35.75
2011-02-01,20.95,0.74,3.16,-13.25,33.25
2011-02-01,20.91,0.84,5.27,-13.25,33.75
2011-02-01,24.8,0.83,5.27,-13.25,34.25
2011-02-01,24.04,0.83,5.27,-13.25,34.75
2011-02-01,22.05,0.85,7.38,-13.25,35.25
2011-02-01,21.15,0.86,10.55,-13.25,35.75
2011-02-01,20.86,0.75,5.8,-12.75,33.25
2011-02-01,21.11,0.79,7.91,-12.75,33.75
2011-02-01,25.15,0.84,7.91,-12.75,34.25
2011-02-01,24.14,0.86,7.91,-12.75,34.75
2011-02-01,22.0,0.87,8.96,-12.75,35.25
2011-02-01,21.12,0.89,10.55,-12.75,35.75
2011-02-01,20.77,0.72,8.44,-12.25,33.25
2011-02-01,20.56,0.78,10.55,-12.25,33.75
2011-02-01,25.11,0.87,10.55,-12.25,34.25
2011-02-01,24.66,0.88,10.55,-12.25,34.75
2011-02-01,22.9,0.88,10.55,-12.25,35.25
2011-02-01,22.03,0.88,11.07,-12.25,35.75
2011-02-01,21.15,0.66,10.55,-11.75,33.25
2011-02-01,19.96,0.78,10.55,-11.75,33.75
2011-02-01,24.74,0.91,10.55,-11.75,34.25
2011-02-01,24.57,0.87,10.55,-11.75,34.75
2011-02-01,23.32,0.82,10.55,-11.75,35.25
2011-02-01,22.91,0.83,11.07,-11.75,35.75
2011-02-01,21.65,0.63,8.44,-11.25,33.25
2011-02-01,19.74,0.78,10.55,-11.25,33.75
2011-02-01,24.62,0.88,10.55,-11.25,34.25
2011-02-01,23.84,0.8,10.55,-11.25,34.75
2011-02-01,22.51,0.73,10.55,-11.25,35.25
2011-02-01,22.63,0.74,10.55,-11.25,35.75
2011-02-01,21.45,0.65,5.8,-10.75,33.25
2011-02-01,19.31,0.76,7.91,-10.75,33.75
2011-02-01,24.89,0.8,7.91,-10.75,34.25
2011-02-01,23.66,0.74,7.91,-10.75,34.75
2011-02-01,21.79,0.71,8.96,-10.75,35.25
2011-02-01,21.74,0.72,10.55,-10.75,35.75
2011-02-01,21.15,0.68,7.91,-10.25,33.25
2011-02-01,20.76,0.72,7.91,-10.25,33.75
2011-02-01,24.56,0.76,7.91,-10.25,34.25
2011-02-01,22.85,0.75,7.91,-10.25,34.75
2011-02-01,21.29,0.77,8.96,-10.25,35.25
2011-02-01,21.71,0.77,10.55,-10.25,35.75
2011-02-01,20.51,0.64,10.55,-9.75,33.25
2011-02-01,21.84,0.65,10.55,-9.75,33.75
2011-02-01,21.22,0.69,10.55,-9.75,34.25
2011-02-01,19.86,0.76,10.55,-9.75,34.75
2011-02-01,20.3,0.8,10.55,-9.75,35.25
2011-02-01,22.27,0.76,10.55,-9.75,35.75
2011-02-01,19.29,0.62,10.55,-9.25,33.25
2011-02-01,19.15,0.7,10.55,-9.25,33.75
2011-02-01,18.36,0.71,10.55,-9.25,34.25
2011-02-01,18.36,0.77,12.13,-9.25,34.75
2011-02-01,20.17,0.78,12.13,-9.25,35.25
2011-02-01,22.9,0.71,10.55,-9.25,35.75
2011-03-01,25.58,0.45,2.64,-16.75,33.25
2011-03-01,25.73,0.49,2.64,-16.75,33.75
2011-03-01,26.24,0.57,4.75,-16.75,34.25
2011-03-01,26.33,0.63,5.27,-16.75,34.75
2011-03-01,25.57,0.68,5.27,-16.75,35.25
2011-03-01,24.47,0.74,5.27,-16.75,35.75
2011-03-01,25.67,0.55,5.27,-16.25,33.25
2011-03-01,25.76,0.54,5.27,-16.25,33.75
2011-03-01,25.58,0.57,5.27,-16.25,34.25
2011-03-01,25.18,0.65,5.27,-16.25,34.75
2011-03-01,24.06,0.76,5.27,-16.25,35.25
2011-03-01,22.92,0.84,5.27,-16.25,35.75
2011-03-01,24.94,0.57,5.27,-15.75,33.25
2011-03-01,24.71,0.56,5.27,-15.75,33.75
2011-03-01,23.8,0.61,5.27,-15.75,34.25
2011-03-01,23.52,0.69,5.27,-15.75,34.75
2011-03-01,23.08,0.79,5.27,-15.75,35.25
2011-03-01,22.55,0.87,5.27,-15.75,35.75
2011-03-01,23.94,0.54,5.27,-15.25,33.25
2011-03-01,22.74,0.69,5.27,-15.25,33.75
2011-03-01,21.46,0.77,5.27,-15.25,34.25
2011-03-01,22.24,0.78,5.27,-15.25,34.75
2011-03-01,23.17,0.81,5.27,-15.25,35.25
2011-03-01,23.36,0.86,5.27,-15.25,35.75
2011-03-01,22.71,0.58,5.27,-14.75,33.25
2011-03-01,20.93,0.79,5.27,-14.75,33.75
2011-03-01,20.19,0.83,5.27,-14.75,34.25
2011-03-01,21.95,0.83,5.27,-14.75,34.75
2011-03-01,23.1,0.85,5.27,-14.75,35.25
2011-03-01,22.9,0.87,5.27,-14.75,35.75
2011-03-01,21.52,0.68,5.27,-14.25,33.25
2011-03-01,20.39,0.82,5.27,-14.25,33.75
2011-03-01,20.89,0.82,5.27,-14.25,34.25
2011-03-01,22.97,0.81,5.27,-14.25,34.75
2011-03-01,23.33,0.85,5.27,-14.25,35.25
2011-03-01,22.11,0.9,5.27,-14.25,35.75
2011-03-01,20.96,0.76,5.27,-13.75,33.25
2011-03-01,20.53,0.86,5.27,-13.75,33.75
2011-03-01,23.36,0.79,5.27,-13.75,34.25
2011-03-01,24.22,0.8,5.27,-13.75,34.75
2011-03-01,23.18,0.85,5.27,-13.75,35.25
2011-03-01,21.76,0.91,5.27,-13.75,35.75
2011-03-01,20.94,0.75,5.27,-13.25,33.25
2011-03-01,20.89,0.86,5.27,-13.25,33.75
2011-03-01,25.2,0.82,5.27,-13.25,34.25
2011-03-01,24.56,0.83,5.27,-13.25,34.75
2011-03-01,22.43,0.87,5.27,-13.25,35.25
2011-03-01,21.29,0.91,5.27,-13.25,35.75
2011-03-01,20.89,0.78,5.8,-12.75,33.25
2011-03-01,21.14,0.83,7.91,-12.75,33.75
2011-03-01,25.67,0.86,7.91,-12.75,34.25
2011-03-01,24.67,0.87,7.91,-12.75,34.75
2011-03-01,22.31,0.9,6.86,-12.75,35.25
2011-03-01,21.2,0.95,5.8,-12.75,35.75
2011-03-01,20.89,0.77,6.33,-12.25,33.25
2011-03-01,20.67,0.83,10.55,-12.25,33.75
2011-03-01,25.65,0.9,10.55,-12.25,34.25
2011-03-01,25.11,0.91,10.55,-12.25,34.75
2011-03-01,23.1,0.93,9.49,-12.25,35.25
2011-03-01,22.06,0.96,8.44,-12.25,35.75
2011-03-01,21.32,0.7,6.33,-11.75,33.25
2011-03-01,20.11,0.84,10.55,-11.75,33.75
2011-03-01,25.29,0.95,10.55,-11.75,34.25
2011-03-01,25.04,0.91,10.55,-11.75,34.75
2011-03-01,23.54,0.89,10.55,-11.75,35.25
2011-03-01,22.94,0.9,10.55,-11.75,35.75
2011-03-01,21.9,0.67,6.33,-11.25,33.25
2011-03-01,19.94,0.84,10.55,-11.25,33.75
2011-03-01,25.12,0.93,10.55,-11.25,34.25
2011-03-01,24.25,0.86,10.55,-11.25,34.75
2011-03-01,22.72,0.81,10.55,-11.25,35.25
2011-03-01,22.66,0.81,10.55,-11.25,35.75
2011-03-01,21.81,0.68,6.33,-10.75,33.25
2011-03-01,19.62,0.82,10.55,-10.75,33.75
2011-03-01,25.14,0.87,10.55,-10.75,34.25
2011-03-01,23.85,0.82,10.55,-10.75,34.75
2011-03-01,21.9,0.8,10.55,-10.75,35.25
2011-03-01,21.76,0.8,10.55,-10.75,35.75
2011-03-01,21.6,0.71,8.44,-10.25,33.25
2011-03-01,21.14,0.77,10.55,-10.25,33.75
2011-03-01,24.97,0.82,10.55,-10.25,34.25
2011-03-01,23.14,0.84,10.55,-10.25,34.75
2011-03-01,21.44,0.87,10.55,-10.25,35.25
2011-03-01,21.78,0.87,10.55,-10.25,35.75
2011-03-01,20.95,0.67,10.55,-9.75,33.25
2011-03-01,22.33,0.7,10.55,-9.75,33.75
2011-03-01,21.89,0.74,10.55,-9.75,34.25
2011-03-01,20.27,0.86,10.55,-9.75,34.75
2011-03-01,20.44,0.92,10.55,-9.75,35.25
2011-03-01,22.31,0.87,10.55,-9.75,35.75
2011-03-01,19.65,0.63,8.44,-9.25,33.25
2011-03-01,19.49,0.74,10.55,-9.25,33.75
2011-03-01,18.62,0.78,10.55,-9.25,34.25
2011-03-01,18.44,0.86,10.55,-9.25,34.75
2011-03-01,20.08,0.88,10.55,-9.25,35.25
2011-03-01,22.7,0.79,10.02,-9.25,35.75
2011-04-01,25.31,0.43,0.0,-16.75,33.25
2011-04-01,25.42,0.47,0.0,-16.75,33.75
2011-04-01,25.87,0.53,0.0,-16.75,34.25
2011-04-01,25.93,0.58,0.0,-16.75,34.75
2011-04-01,25.09,0.62,2.11,-16.75,35.25
2011-04-01,23.77,0.66,5.27,-16.75,35.75
2011-04-01,25.47,0.51,0.0,-16.25,33.25
2011-04-01,25.51,0.5,0.0,-16.25,33.75
2011-04-01,25.17,0.52,0.0,-16.25,34.25
2011-04-01,24.62,0.6,1.58,-16.25,34.75
2011-04-01,23.28,0.71,3.69,-16.25,35.25
2011-04-01,21.87,0.78,5.27,-16.25,35.75
2011-04-01,24.6,0.52,0.0,-15.75,33.25
2011-04-01,24.23,0.52,0.0,-15.75,33.75
2011-04-01,23.0,0.58,0.0,-15.75,34.25
2011-04-01,22.55,0.64,1.58,-15.75,34.75
2011-04-01,21.95,0.74,2.64,-15.75,35.25
2011-04-01,21.3,0.82,2.64,-15.75,35.75
2011-04-01,23.37,0.5,0.0,-15.25,33.25
2011-04-01,21.82,0.66,0.0,-15.25,33.75
2011-04-01,20.23,0.74,0.0,-15.25,34.25
2011-04-01,20.99,0.75,0.0,-15.25,34.75
2011-04-01,22.01,0.77,0.0,-15.25,35.25
2011-04-01,22.27,0.8,0.0,-15.25,35.75
2011-04-01,21.95,0.54,0.0,-14.75,33.25
2011-04-01,19.7,0.77,0.0,-14.75,33.75
2011-04-01,18.8,0.82,0.0,-14.75,34.25
2011-04-01,20.73,0.8,0.0,-14.75,34.75
2011-04-01,22.09,0.79,0.0,-14.75,35.25
2011-04-01,22.02,0.79,0.0,-14.75,35.75
2011-04-01,20.51,0.64,0.0,-14.25,33.25
2011-04-01,19.13,0.79,0.0,-14.25,33.75
2011-04-01,19.67,0.8,0.0,-14.25,34.25
2011-04-01,21.91,0.77,0.0,-14.25,34.75
2011-04-01,22.37,0.78,0.0,-14.25,35.25
2011-04-01,21.18,0.82,0.0,-14.25,35.75
2011-04-01,19.84,0.73,0.0,-13.75,33.25
2011-04-01,19.38,0.84,0.0,-13.75,33.75
2011-04-01,22.45,0.76,0.0,-13.75,34.25
2011-04-01,23.34,0.74,0.0,-13.75,34.75
2011-04-01,22.22,0.79,0.0,-13.75,35.25
2011-04-01,20.73,0.85,0.0,-13.75,35.75
2011-04-01,19.98,0.72,0.0,-13.25,33.25
2011-04-01,19.96,0.84,0.0,-13.25,33.75
2011-04-01,24.54,0.78,0.0,-13.25,34.25
2011-04-01,23.87,0.77,0.0,-13.25,34.75
2011-04-01,21.58,0.81,0.0,-13.25,35.25
2011-04-01,20.32,0.87,0.0,-13.25,35.75
2011-04-01,20.12,0.75,0.53,-12.75,33.25
2011-04-01,20.37,0.82,2.64,-12.75,33.75
2011-04-01,25.16,0.8,0.53,-12.75,34.25
2011-04-01,24.11,0.81,0.0,-12.75,34.75
2011-04-01,21.6,0.85,0.0,-12.75,35.25
2011-04-01,20.38,0.9,0.0,-12.75,35.75
2011-04-01,20.19,0.76,1.05,-12.25,33.25
2011-04-01,19.99,0.83,5.27,-12.25,33.75
2011-04-01,25.16,0.85,3.16,-12.25,34.25
2011-04-01,24.56,0.86,1.05,-12.25,34.75
2011-04-01,22.43,0.89,0.0,-12.25,35.25
2011-04-01,21.31,0.92,0.0,-12.25,35.75
2011-04-01,20.68,0.69,1.05,-11.75,33.25
2011-04-01,19.46,0.85,5.27,-11.75,33.75
2011-04-01,24.75,0.91,5.27,-11.75,34.25
2011-04-01,24.38,0.88,3.69,-11.75,34.75
2011-04-01,22.78,0.87,2.64,-11.75,35.25
2011-04-01,22.16,0.9,2.64,-11.75,35.75
2011-04-01,21.27,0.65,1.05,-11.25,33.25
2011-04-01,19.25,0.86,5.27,-11.25,33.75
2011-04-01,24.52,0.91,5.27,-11.25,34.25
2011-04-01,23.53,0.85,5.27,-11.25,34.75
2011-04-01,21.93,0.82,5.27,-11.25,35.25
2011-04-01,21.93,0.83,5.27,-11.25,35.75
2011-04-01,21.25,0.68,3.16,-10.75,33.25
2011-04-01,18.95,0.85,5.27,-10.75,33.75
2011-04-01,24.48,0.88,5.27,-10.75,34.25
2011-04-01,23.15,0.83,5.27,-10.75,34.75
2011-04-01,21.23,0.82,5.27,-10.75,35.25
2011-04-01,21.19,0.83,5.27,-10.75,35.75
2011-04-01,21.04,0.73,5.27,-10.25,33.25
2011-04-01,20.42,0.81,5.27,-10.25,33.75
2011-04-01,24.17,0.82,5.27,-10.25,34.25
2011-04-01,22.4,0.86,5.27,-10.25,34.75
2011-04-01,20.83,0.9,5.27,-10.25,35.25
2011-04-01,21.28,0.9,5.27,-10.25,35.75
2011-04-01,20.27,0.71,5.27,-9.75,33.25
2011-04-01,21.47,0.75,5.27,-9.75,33.75
2011-04-01,21.09,0.74,5.27,-9.75,34.25
2011-04-01,19.6,0.87,6.86,-9.75,34.75
2011-04-01,19.91,0.95,6.86,-9.75,35.25
2011-04-01,21.87,0.92,5.27,-9.75,35.75
2011-04-01,19.14,0.66,5.27,-9.25,33.25
2011-04-01,18.86,0.79,5.27,-9.25,33.75
2011-04-01,18.11,0.78,5.27,-9.25,34.25
2011-04-01,17.95,0.88,8.44,-9.25,34.75
2011-04-01,19.62,0.91,9.49,-9.25,35.25
2011-04-01,22.33,0.85,7.38,-9.25,35.75
2011-05-01,23.08,0.41,0.0,-16.75,33.25
2011-05-01,23.27,0.45,0.0,-16.75,33.75
2011-05-01,23.74,0.5,0.0,-16.75,34.25
2011-05-01,24.05,0.54,0.0,-16.75,34.75
2011-05-01,23.55,0.56,0.0,-16.75,35.25
2011-05-01,22.34,0.58,0.0,-16.75,35.75
2011-05-01,23.26,0.49,0.0,-16.25,33.25
2011-05-01,23.52,0.48,0.0,-16.25,33.75
2011-05-01,23.37,0.49,0.0,-16.25,34.25
2011-05-01,23.04,0.55,0.0,-16.25,34.75
2011-05-01,21.79,0.63,0.0,-16.25,35.25
2011-05-01,20.19,0.69,0.0,-16.25,35.75
2011-05-01,22.7,0.5,0.0,-15.75,33.25
2011-05-01,22.53,0.48,0.0,-15.75,33.75
2011-05-01,21.3,0.53,0.0,-15.75,34.25
2011-05-01,20.89,0.58,0.0,-15.75,34.75
2011-05-01,20.24,0.66,0.0,-15.75,35.25
2011-05-01,19.38,0.73,0.0,-15.75,35.75
2011-05-01,21.88,0.45,0.0,-15.25,33.25
2011-05-01,20.21,0.6,0.0,-15.25,33.75
2011-05-01,18.36,0.69,0.0,-15.25,34.25
2011-05-01,19.19,0.68,0.0,-15.25,34.75
2011-05-01,20.29,0.68,0.0,-15.25,35.25
2011-05-01,20.43,0.71,0.0,-15.25,35.75
2011-05-01,20.65,0.48,0.0,-14.75,33.25
2011-05-01,17.97,0.7,0.0,-14.75,33.75
2011-05-01,16.93,0.76,0.0,-14.75,34.25
2011-05-01,19.06,0.73,0.0,-14.75,34.75
2011-05-01,20.61,0.69,0.0,-14.75,35.25
2011-05-01,20.42,0.68,0.0,-14.75,35.75
2011-05-01,19.17,0.58,0.0,-14.25,33.25
2011-05-01,17.4,0.72,0.0,-14.25,33.75
2011-05-01,17.94,0.74,0.0,-14.25,34.25
2011-05-01,20.32,0.7,0.0,-14.25,34.75
2011-05-01,20.84,0.69,0.0,-14.25,35.25
2011-05-01,19.52,0.72,0.0,-14.25,35.75
2011-05-01,18.35,0.66,0.0,-13.75,33.25
2011-05-01,17.67,0.77,0.0,-13.75,33.75
2011-05-01,20.91,0.67,0.0,-13.75,34.25
2011-05-01,21.85,0.66,0.0,-13.75,34.75
2011-05-01,20.61,0.71,0.0,-13.75,35.25
2011-05-01,18.92,0.77,0.0,-13.75,35.75
2011-05-01,18.37,0.64,0.0,-13.25,33.25
2011-05-01,18.2,0.77,0.0,-13.25,33.75
2011-05-01,23.09,0.65,0.0,-13.25,34.25
2011-05-01,22.46,0.66,0.0,-13.25,34.75
2011-05-01,20.03,0.73,0.0,-13.25,35.25
2011-05-01,18.57,0.8,0.0,-13.25,35.75
2011-05-01,18.4,0.67,0.0,-12.75,33.25
2011-05-01,18.64,0.75,0.0,-12.75,33.75
2011-05-01,23.73,0.66,0.0,-12.75,34.25
2011-05-01,22.73,0.68,0.0,-12.75,34.75
2011-05-01,20.07,0.75,0.0,-12.75,35.25
2011-05-01,18.65,0.82,0.0,-12.75,35.75
2011-05-01,18.57,0.68,0.0,-12.25,33.25
2011-05-01,18.38,0.76,0.0,-12.25,33.75
2011-05-01,23.8,0.7,0.0,-12.25,34.25
2011-05-01,23.26,0.71,0.0,-12.25,34.75
2011-05-01,20.96,0.77,0.0,-12.25,35.25
2011-05-01,19.58,0.82,0.0,-12.25,35.75
2011-05-01,19.48,0.6,0.0,-11.75,33.25
2011-05-01,17.89,0.77,0.0,-11.75,33.75
2011-05-01,23.5,0.75,0.0,-11.75,34.25
2011-05-01,23.14,0.73,0.0,-11.75,34.75
2011-05-01,21.34,0.76,0.0,-11.75,35.25
2011-05-01,20.49,0.81,0.0,-11.75,35.75
2011-05-01,20.39,0.56,0.0,-11.25,33.25
2011-05-01,17.65,0.79,0.0,-11.25,33.75
2011-05-01,23.32,0.77,0.0,-11.25,34.25
2011-05-01,22.31,0.71,0.0,-11.25,34.75
2011-05-01,20.52,0.71,0.0,-11.25,35.25
2011-05-01,20.34,0.75,0.0,-11.25,35.75
2011-05-01,20.31,0.59,0.0,-10.75,33.25
2011-05-01,17.44,0.78,0.0,-10.75,33.75
2011-05-01,23.38,0.76,0.0,-10.75,34.25
2011-05-01,22.06,0.69,0.0,-10.75,34.75
2011-05-01,19.93,0.68,0.0,-10.75,35.25
2011-05-01,19.66,0.72,0.0,-10.75,35.75
2011-05-01,19.85,0.65,0.0,-10.25,33.25
2011-05-01,19.06,0.74,0.0,-10.25,33.75
2011-05-01,23.19,0.71,0.0,-10.25,34.25
2011-05-01,21.37,0.71,0.0,-10.25,34.75
2011-05-01,19.56,0.74,0.0,-10.25,35.25
2011-05-01,19.81,0.74,0.0,-10.25,35.75
2011-05-01,18.87,0.64,0.0,-9.75,33.25
2011-05-01,20.04,0.68,0.0,-9.75,33.75
2011-05-01,20.19,0.63,0.0,-9.75,34.25
2011-05-01,18.57,0.75,0.0,-9.75,34.75
2011-05-01,18.63,0.81,0.0,-9.75,35.25
2011-05-01,20.49,0.76,0.0,-9.75,35.75
2011-05-01,18.13,0.58,0.0,-9.25,33.25
2011-05-01,17.73,0.73,0.0,-9.25,33.75
2011-05-01,17.41,0.68,0.0,-9.25,34.25
2011-05-01,17.02,0.78,0.0,-9.25,34.75
2011-05-01,18.41,0.81,0.0,-9.25,35.25
2011-05-01,21.04,0.73,0.0,-9.25,35.75
2011-06-01,21.08,0.4,0.0,-16.75,33.25
2011-06-01,21.43,0.44,0.0,-16.75,33.75
2011-06-01,22.24,0.48,0.0,-16.75,34.25
2011-06-01,22.77,0.52,0.0,-16.75,34.75
2011-06-01,22.47,0.52,0.0,-16.75,35.25
2011-06-01,21.44,0.52,0.0,-16.75,35.75
2011-06-01,21.42,0.48,0.0,-16.25,33.25
2011-06-01,21.87,0.46,0.0,-16.25,33.75
2011-06-01,21.97,0.46,0.0,-16.25,34.25
2011-06-01,21.89,0.52,0.0,-16.25,34.75
2011-06-01,20.87,0.58,0.0,-16.25,35.25
2011-06-01,19.34,0.61,0.0,-16.25,35.75
2011-06-01,21.1,0.48,0.0,-15.75,33.25
2011-06-01,21.08,0.46,0.0,-15.75,33.75
2011-06-01,19.95,0.5,0.0,-15.75,34.25
2011-06-01,19.76,0.54,0.0,-15.75,34.75
2011-06-01,19.27,0.6,0.0,-15.75,35.25
2011-06-01,18.37,0.66,0.0,-15.75,35.75
2011-06-01,20.47,0.44,0.0,-15.25,33.25
2011-06-01,18.98,0.57,0.0,-15.25,33.75
2011-06-01,17.04,0.64,0.0,-15.25,34.25
2011-06-01,18.02,0.63,0.0,-15.25,34.75
2011-06-01,19.25,0.63,0.0,-15.25,35.25
2011-06-01,19.36,0.64,0.0,-15.25,35.75
2011-06-01,19.36,0.46,0.0,-14.75,33.25
2011-06-01,16.81,0.66,0.0,-14.75,33.75
2011-06-01,15.48,0.72,0.0,-14.75,34.25
2011-06-01,17.88,0.68,0.0,-14.75,34.75
2011-06-01,19.69,0.64,0.0,-14.75,35.25
2011-06-01,19.53,0.62,0.0,-14.75,35.75
2011-06-01,17.97,0.54,0.0,-14.25,33.25
2011-06-01,16.25,0.68,0.0,-14.25,33.75
2011-06-01,16.63,0.69,0.0,-14.25,34.25
2011-06-01,19.27,0.65,0.0,-14.25,34.75
2011-06-01,20.01,0.63,0.0,-14.25,35.25
2011-06-01,18.67,0.65,0.0,-14.25,35.75
2011-06-01,17.23,0.61,0.0,-13.75,33.25
2011-06-01,16.46,0.71,0.0,-13.75,33.75
2011-06-01,19.97,0.61,0.0,-13.75,34.25
2011-06-01,20.94,0.6,0.0,-13.75,34.75
2011-06-01,19.59,0.65,0.0,-13.75,35.25
2011-06-01,17.76,0.7,0.0,-13.75,35.75
2011-06-01,17.2,0.58,0.0,-13.25,33.25
2011-06-01,16.88,0.7,0.0,-13.25,33.75
2011-06-01,22.35,0.58,0.0,-13.25,34.25
2011-06-01,21.66,0.59,0.0,-13.25,34.75
2011-06-01,18.85,0.67,0.0,-13.25,35.25
2011-06-01,17.09,0.74,0.0,-13.25,35.75
2011-06-01,17.11,0.59,0.0,-12.75,33.25
2011-06-01,17.28,0.69,0.0,-12.75,33.75
2011-06-01,22.9,0.58,0.0,-12.75,34.25
2011-06-01,21.88,0.61,0.0,-12.75,34.75
2011-06-01,18.84,0.69,0.0,-12.75,35.25
2011-06-01,17.06,0.76,0.0,-12.75,35.75
2011-06-01,17.18,0.59,0.0,-12.25,33.25
2011-06-01,16.94,0.71,0.0,-12.25,33.75
2011-06-01,22.8,0.6,0.0,-12.25,34.25
2011-06-01,22.27,0.62,0.0,-12.25,34.75
2011-06-01,19.71,0.7,0.0,-12.25,35.25
2011-06-01,18.07,0.76,0.0,-12.25,35.75
2011-06-01,18.23,0.53,0.0,-11.75,33.25
2011-06-01,16.33,0.71,0.0,-11.75,33.75
2011-06-01,22.48,0.64,0.0,-11.75,34.25
2011-06-01,22.03,0.63,0.0,-11.75,34.75
2011-06-01,20.0,0.68,0.0,-11.75,35.25
2011-06-01,19.05,0.74,0.0,-11.75,35.75
2011-06-01,19.34,0.51,0.0,-11.25,33.25
2011-06-01,16.06,0.72,0.0,-11.25,33.75
2011-06-01,22.26,0.66,0.0,-11.25,34.25
2011-06-01,21.13,0.6,0.0,-11.25,34.75
2011-06-01,19.11,0.61,0.0,-11.25,35.25
2011-06-01,18.86,0.67,0.0,-11.25,35.75
2011-06-01,19.18,0.53,0.0,-10.75,33.25
2011-06-01,15.8,0.71,0.0,-10.75,33.75
2011-06-01,22.23,0.66,0.0,-10.75,34.25
2011-06-01,21.04,0.56,0.0,-10.75,34.75
2011-06-01,18.75,0.55,0.0,-10.75,35.25
2011-06-01,18.23,0.6,0.0,-10.75,35.75
2011-06-01,18.46,0.58,0.0,-10.25,33.25
2011-06-01,17.61,0.66,0.0,-10.25,33.75
2011-06-01,22.07,0.62,0.0,-10.25,34.25
2011-06-01,20.43,0.57,0.0,-10.25,34.75
2011-06-01,18.62,0.56,0.0,-10.25,35.25
2011-06-01,18.72,0.58,0.0,-10.25,35.75
2011-06-01,17.22,0.57,0.0,-9.75,33.25
2011-06-01,18.61,0.61,0.0,-9.75,33.75
2011-06-01,18.81,0.55,0.0,-9.75,34.25
2011-06-01,17.16,0.61,0.0,-9.75,34.75
2011-06-01,17.41,0.64,0.0,-9.75,35.25
2011-06-01,19.6,0.59,0.0,-9.75,35.75
2011-06-01,16.39,0.53,0.0,-9.25,33.25
2011-06-01,15.79,0.68,0.0,-9.25,33.75
2011-06-01,15.83,0.57,0.0,-9.25,34.25
2011-06-01,15.34,0.65,0.0,-9.25,34.75
2011-06-01,16.9,0.69,0.0,-9.25,35.25
2011-06-01,20.12,0.61,0.0,-9.25,35.75
2011-07-01,19.73,0.4,0.0,-16.75,33.25
2011-07-01,20.05,0.44,0.0,-16.75,33.75
2011-07-01,20.74,0.48,0.0,-16.75,34.25
2011-07-01,21.11,0.52,0.0,-16.75,34.75
2011-07-01,20.86,0.51,0.0,-16.75,35.25
2011-07-01,20.16,0.51,0.0,-16.75,35.75
2011-07-01,20.06,0.48,0.0,-16.25,33.25
2011-07-01,20.35,0.46,0.0,-16.25,33.75
2011-07-01,20.33,0.46,0.0,-16.25,34.25
2011-07-01,20.21,0.51,0.0,-16.25,34.75
2011-07-01,19.39,0.56,0.0,-16.25,35.25
2011-07-01,18.23,0.58,0.0,-16.25,35.75
2011-07-01,19.51,0.48,0.0,-15.75,33.25
2011-07-01,19.36,0.46,0.0,-15.75,33.75
2011-07-01,18.34,0.5,0.0,-15.75,34.25
2011-07-01,18.3,0.53,0.0,-15.75,34.75
2011-07-01,18.03,0.57,0.0,-15.75,35.25
2011-07-01,17.31,0.61,0.0,-15.75,35.75
2011-07-01,18.7,0.43,0.0,-15.25,33.25
2011-07-01,17.32,0.56,0.0,-15.25,33.75
2011-07-01,15.67,0.63,0.0,-15.25,34.25
2011-07-01,16.72,0.62,0.0,-15.25,34.75
2011-07-01,17.97,0.6,0.0,-15.25,35.25
2011-07-01,18.13,0.61,0.0,-15.25,35.75
2011-07-01,17.78,0.45,0.0,-14.75,33.25
2011-07-01,15.59,0.64,0.0,-14.75,33.75
2011-07-01,14.36,0.69,0.0,-14.75,34.25
2011-07-01,16.59,0.65,0.0,-14.75,34.75
2011-07-01,18.33,0.61,0.0,-14.75,35.25
2011-07-01,18.27,0.6,0.0,-14.75,35.75
2011-07-01,16.83,0.53,0.0,-14.25,33.25
2011-07-01,15.36,0.64,0.0,-14.25,33.75
2011-07-01,15.58,0.65,0.0,-14.25,34.25
2011-07-01,17.9,0.63,0.0,-14.25,34.75
2011-07-01,18.64,0.61,0.0,-14.25,35.25
2011-07-01,17.56,0.62,0.0,-14.25,35.75
2011-07-01,16.31,0.58,0.0,-13.75,33.25
2011-07-01,15.56,0.66,0.0,-13.75,33.75
2011-07-01,18.68,0.58,0.0,-13.75,34.25
2011-07-01,19.45,0.58,0.0,-13.75,34.75
2011-07-01,18.26,0.62,0.0,-13.75,35.25
2011-07-01,16.75,0.65,0.0,-13.75,35.75
2011-07-01,16.22,0.54,0.0,-13.25,33.25
2011-07-01,15.79,0.64,0.0,-13.25,33.75
2011-07-01,20.73,0.56,0.0,-13.25,34.25
2011-07-01,20.09,0.58,0.0,-13.25,34.75
