LAT,LON,T2M_AVERAGE,T2M_MIN,T2M_MAX,GWETROOT_AVERAGE,GWETROOT_MIN,GWETROOT_MAX,PRECTOTCORR_AVERAGE,PRECTOTCORR_MIN,PRECTOTCORR_MAX
-14.25,34.75,22.606527777777774,18.05166666666667,27.225000000000005,0.7073611111111111,0.595,0.88,3.8211111111111116,0.006666666666666667,15.716666666666667
-14.25,35.25,23.23888888888889,18.826666666666668,28.073333333333334,0.704861111111111,0.59,0.895,3.6427777777777774,0.008333333333333333,14.283333333333331
-14.25,35.75,22.186666666666667,17.793333333333333,27.24,0.7151388888888889,0.5916666666666666,0.9166666666666666,3.487083333333333,0.011666666666666665,14.956666666666665
-13.75,33.25,20.848333333333333,16.03166666666667,25.761666666666667,0.6718055555555557,0.5483333333333333,0.855,3.3920833333333333,0.0,13.493333333333334
-13.75,33.75,20.310694444444444,15.651666666666666,24.94666666666667,0.7191666666666666,0.6016666666666667,0.89,3.5381944444444446,0.0016666666666666668,14.711666666666666
-13.75,34.25,23.208333333333332,18.759999999999998,27.813333333333333,0.6720833333333335,0.56,0.87,3.539444444444444,0.0016666666666666668,14.916666666666666
-13.75,34.75,23.91944444444444,19.48,28.468333333333334,0.6790277777777778,0.57,0.87,3.528472222222222,0.006666666666666667,13.83
-13.75,35.25,22.874444444444446,18.391666666666666,27.541666666666668,0.7072222222222222,0.595,0.8866666666666666,3.480277777777778,0.008333333333333333,13.476666666666668
-13.75,35.75,21.612361111111113,17.06,26.53166666666667,0.7284722222222223,0.6033333333333334,0.9133333333333332,3.4304166666666673,0.011666666666666665,13.705
-13.25,33.25,20.866944444444442,16.215,25.654999999999998,0.6361111111111111,0.5033333333333333,0.8383333333333334,3.347361111111111,0.0,13.091666666666669
-13.25,33.75,20.769166666666667,16.24,25.325000000000003,0.6941666666666667,0.5683333333333332,0.8766666666666668,3.3987499999999997,0.0016666666666666668,13.203333333333333
-13.25,34.25,25.038750000000004,20.919999999999998,29.18166666666667,0.6613888888888889,0.5499999999999999,0.8816666666666667,3.355,0.0016666666666666668,13.476666666666667
-13.25,34.75,24.21430555555556,19.94666666666667,28.505000000000006,0.6959722222222222,0.5766666666666667,0.9083333333333332,3.5393055555555555,0.005,13.553333333333333
-13.25,35.25,21.92375,17.42,26.42,0.7376388888888888,0.605,0.9316666666666666,3.7987499999999996,0.008333333333333333,13.909999999999998
-13.25,35.75,20.798194444444444,16.211666666666666,25.40833333333333,0.7531944444444444,0.61,0.9316666666666666,3.945138888888889,0.01,14.471666666666666
-12.75,33.25,20.769444444444446,16.171666666666663,25.40833333333333,0.6355555555555557,0.4883333333333333,0.8650000000000001,3.66625,0.0,15.791666666666666
-12.75,33.75,20.889027777777773,16.465,25.169999999999998,0.6747222222222221,0.5466666666666667,0.8483333333333333,3.632361111111111,0.0033333333333333335,14.276666666666666
-12.75,34.25,25.29041666666667,21.423333333333332,28.805000000000003,0.6555555555555556,0.5433333333333333,0.8616666666666667,3.180277777777778,0.0,12.433333333333332
-12.75,34.75,24.27819444444445,20.286666666666665,28.141666666666666,0.7031944444444443,0.5766666666666667,0.9116666666666666,3.6630555555555557,0.0016666666666666668,13.165
-12.75,35.25,21.823333333333334,17.508333333333336,26.099999999999998,0.7527777777777778,0.605,0.9516666666666667,4.365277777777778,0.006666666666666667,14.924999999999999
-12.75,35.75,20.63041666666667,16.136666666666667,25.048333333333332,0.7711111111111112,0.6116666666666667,0.96,4.724861111111111,0.006666666666666667,16.71666666666667
-12.25,33.25,20.668194444444442,16.116666666666667,25.099999999999998,0.6337499999999999,0.46833333333333327,0.8816666666666668,4.0384722222222225,0.0,17.118333333333336
-12.25,33.75,20.187916666666666,15.865,24.031666666666666,0.6977777777777777,0.565,0.8583333333333334,4.230555555555555,0.0,15.586666666666668
-12.25,34.25,25.137083333333333,21.38,28.345,0.6820833333333334,0.5583333333333335,0.8833333333333333,4.044027777777778,0.0,14.074999999999998
-12.25,34.75,24.81222222222222,20.983333333333334,28.555000000000003,0.7080555555555555,0.5833333333333334,0.9049999999999999,4.235277777777778,0.0,14.656666666666668
-12.25,35.25,22.858333333333334,18.705000000000002,27.210000000000004,0.7441666666666666,0.6016666666666667,0.9316666666666666,4.623055555555555,0.0033333333333333335,15.575000000000001
-12.25,35.75,21.71236111111111,17.29,26.331666666666667,0.767361111111111,0.61,0.955,4.882638888888889,0.005,16.093333333333334
-11.75,33.25,21.105694444444442,16.655,25.53,0.6031944444444445,0.4366666666666667,0.8283333333333333,3.8816666666666673,0.0,15.316666666666665
-11.75,33.75,19.470000000000002,15.113333333333332,23.25666666666667,0.7291666666666666,0.57,0.9100000000000001,4.382777777777778,0.0,15.376666666666665
-11.75,34.25,24.957916666666666,21.110000000000003,28.383333333333336,0.7351388888888889,0.5933333333333333,0.9483333333333333,4.560694444444445,0.0016666666666666668,14.621666666666664
-11.75,34.75,24.754166666666666,20.815,28.56,0.7080555555555555,0.5733333333333333,0.9033333333333333,4.392361111111112,0.0016666666666666668,14.853333333333332
-11.75,35.25,23.28958333333333,19.073333333333334,27.731666666666666,0.7151388888888889,0.5766666666666667,0.8966666666666668,4.3966666666666665,0.0016666666666666668,15.094999999999999
-11.75,35.75,22.78027777777778,18.331666666666667,27.671666666666667,0.7531944444444445,0.605,0.9316666666666666,4.570972222222222,0.0033333333333333335,14.85
-11.25,33.25,21.797361111111112,17.31833333333333,26.46666666666667,0.5975,0.4466666666666667,0.7816666666666666,3.752916666666667,0.0,13.586666666666666
-11.25,33.75,19.302916666666665,14.783333333333331,23.395,0.7341666666666667,0.5533333333333333,0.9316666666666666,4.265694444444445,0.0,14.818333333333333
-11.25,34.25,24.90875,20.898333333333333,28.569999999999997,0.7305555555555556,0.5766666666666667,0.9466666666666667,3.9672222222222224,0.0016666666666666668,12.976666666666667
-11.25,34.75,23.943194444444444,19.826666666666664,27.886666666666667,0.6766666666666667,0.5166666666666667,0.895,4.081666666666667,0.0016666666666666668,13.236666666666666
-11.25,35.25,22.349027777777778,17.986666666666668,26.81833333333334,0.6715277777777778,0.5016666666666666,0.8833333333333333,4.467083333333334,0.0033333333333333335,14.216666666666669
-11.25,35.75,22.417083333333334,17.941666666666666,27.21333333333334,0.7091666666666666,0.5433333333333333,0.8933333333333334,4.7918055555555545,0.005,15.916666666666666
-10.75,33.25,21.695138888888888,17.156666666666666,26.333333333333332,0.6222222222222222,0.4666666666666666,0.8033333333333333,3.884583333333333,0.0,13.51
-10.75,33.75,18.925277777777776,14.455,22.845,0.7329166666666667,0.555,0.9283333333333333,4.377361111111111,0.0016666666666666668,14.541666666666666
-10.75,34.25,25.10013888888889,20.993333333333336,28.853333333333335,0.6763888888888889,0.5516666666666666,0.86,3.104027777777778,0.0,10.280000000000001
-10.75,34.75,23.856666666666666,19.683333333333334,28.039999999999996,0.635,0.4716666666666667,0.8733333333333334,3.8508333333333336,0.0016666666666666668,12.611666666666666
-10.75,35.25,21.72180555555555,17.358333333333334,26.22666666666667,0.65125,0.4466666666666667,0.9116666666666667,4.980555555555555,0.0033333333333333335,15.801666666666664
-10.75,35.75,21.407361111111115,16.985000000000003,25.88833333333334,0.6852777777777778,0.47333333333333333,0.9116666666666666,5.482777777777778,0.005,18.516666666666666
-10.25,33.25,21.387083333333333,16.85833333333333,25.895,0.6479166666666667,0.4816666666666667,0.8400000000000002,3.842222222222222,0.0016666666666666668,13.549999999999999
-10.25,33.75,20.521388888888886,16.158333333333335,24.38166666666667,0.7247222222222222,0.5483333333333333,0.93,4.6154166666666665,0.005,14.843333333333334
-10.25,34.25,24.892777777777777,20.77,28.706666666666667,0.6556944444444445,0.54,0.8266666666666668,3.28125,0.0033333333333333335,10.788333333333334
-10.25,34.75,23.169027777777774,19.031666666666666,27.358333333333334,0.6522222222222223,0.47333333333333333,0.8916666666666667,4.46625,0.005,14.976666666666668
-10.25,35.25,21.401805555555555,17.10833333333333,25.781666666666666,0.6740277777777778,0.44166666666666665,0.9616666666666666,5.424027777777778,0.005,18.045
-10.25,35.75,21.62875,17.33666666666667,25.853333333333335,0.6786111111111112,0.44999999999999996,0.9550000000000001,5.23513888888889,0.0033333333333333335,17.224999999999998
-9.75,33.25,20.30736111111111,15.813333333333333,24.43166666666666,0.6525,0.47666666666666674,0.8433333333333334,4.125,0.01,13.588333333333333
-9.75,33.75,21.529027777777774,17.01,25.5,0.7068055555555556,0.52,0.9133333333333332,5.173333333333333,0.01,15.515
-9.75,34.25,21.41888888888889,17.314999999999998,24.965000000000003,0.6336111111111111,0.4833333333333332,0.8216666666666667,5.183194444444444,0.006666666666666667,15.86
-9.75,34.75,19.794027777777778,15.765,23.241666666666664,0.6887500000000001,0.47333333333333333,0.9116666666666667,6.3069444444444445,0.008333333333333333,19.456666666666667
-9.75,35.25,20.20625,16.201666666666668,23.880000000000006,0.7072222222222223,0.4666666666666666,0.9700000000000001,5.996111111111111,0.008333333333333333,19.098333333333333
-9.75,35.75,22.508611111111108,18.531666666666666,26.488333333333333,0.64625,0.44333333333333336,0.9316666666666666,4.363194444444445,0.0033333333333333335,14.478333333333332
-9.25,33.25,18.698055555555555,14.58,21.950000000000003,0.6718055555555557,0.5033333333333333,0.8450000000000001,4.590972222222223,0.01,13.463333333333333
-9.25,33.75,18.454583333333332,14.376666666666667,21.413333333333338,0.779861111111111,0.6083333333333333,0.9416666666666668,5.921527777777778,0.008333333333333333,16.750000000000004
-9.25,34.25,18.207361111111112,14.628333333333336,21.07166666666667,0.6479166666666666,0.46166666666666667,0.8483333333333333,6.048055555555556,0.006666666666666667,17.933333333333334
-9.25,34.75,17.743055555555557,14.13,20.281666666666666,0.7229166666666668,0.5066666666666667,0.9266666666666666,7.200277777777778,0.011666666666666665,20.83
-9.25,35.25,19.505555555555556,15.855000000000002,22.33,0.7519444444444444,0.54,0.9583333333333334,6.595138888888889,0.01,20.043333333333333
-9.25,35.75,22.860277777777778,19.24,26.291666666666668,0.6562499999999999,0.48333333333333334,0.8833333333333333,4.432361111111111,0.005,14.105000000000002
